| lane/fixture                 | verdict    | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-mi325x-gfx942 |
| mamba3/negative              | ragged | IDENTICAL x3 | 79b1eae4fb165f88 | 79b1eae4fb165f88 | 79b1eae4fb165f88 |
| mamba3/odd                   | infer  | IDENTICAL x3 | 6d73873ffe222457 | 6d73873ffe222457 | 6d73873ffe222457 |
| mamba3/odd                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/odd                   | batch  | IDENTICAL x3 | a59631110897fda3 | a59631110897fda3 | a59631110897fda3 |
| mamba3/odd                   | batchgrad | IDENTICAL x3 | 292bbf6a571391a3 | 292bbf6a571391a3 | 292bbf6a571391a3 |
| mamba3/odd                   | batchscale | IDENTICAL x3 | 02d53e8b250733f1 | 02d53e8b250733f1 | 02d53e8b250733f1 |
| mamba3/odd                   | ragged | IDENTICAL x3 | aa2a093f3670c2de | aa2a093f3670c2de | aa2a093f3670c2de |
| mamba3/ties                  | infer  | IDENTICAL x3 | 1b23621d97f54640 | 1b23621d97f54640 | 1b23621d97f54640 |
| mamba3/ties                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/ties                  | batch  | IDENTICAL x3 | a93eb5738c206655 | a93eb5738c206655 | a93eb5738c206655 |
| mamba3/ties                  | batchgrad | IDENTICAL x3 | f3bd46f553f22909 | f3bd46f553f22909 | f3bd46f553f22909 |
| mamba3/ties                  | batchscale | IDENTICAL x3 | 51be49b4805d5896 | 51be49b4805d5896 | 51be49b4805d5896 |
| mamba3/ties                  | ragged | IDENTICAL x3 | 8e058cc2a6b89c46 | 8e058cc2a6b89c46 | 8e058cc2a6b89c46 |
| mamba3/wide                  | infer  | IDENTICAL x3 | 229127d013a0eeb7 | 229127d013a0eeb7 | 229127d013a0eeb7 |
| mamba3/wide                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/wide                  | batch  | IDENTICAL x3 | ac07fbd366e6fce2 | ac07fbd366e6fce2 | ac07fbd366e6fce2 |
| mamba3/wide                  | batchgrad | IDENTICAL x3 | be0084453f949005 | be0084453f949005 | be0084453f949005 |
| mamba3/wide                  | batchscale | IDENTICAL x3 | 83ffd63d3622750f | 83ffd63d3622750f | 83ffd63d3622750f |
| mamba3/wide                  | ragged | IDENTICAL x3 | f6867acb0aad7f0e | f6867acb0aad7f0e | f6867acb0aad7f0e |
| mlp/base                     | infer  | IDENTICAL x3 | 8579effb0c3bce0c | 8579effb0c3bce0c | 8579effb0c3bce0c |
| mlp/base                     | model  | IDENTICAL x3 | dc9325976836b5a7 | dc9325976836b5a7 | dc9325976836b5a7 |
| mlp/base                     | batch  | IDENTICAL x3 | 9cfded25366f6c85 | 9cfded25366f6c85 | 9cfded25366f6c85 |
| mlp/base                     | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/base                     | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/base                     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/denormal                 | infer  | IDENTICAL x3 | 85ed38b4e205ec3d | 85ed38b4e205ec3d | 85ed38b4e205ec3d |
| mlp/denormal                 | model  | IDENTICAL x3 | a8aa2cac54c85346 | a8aa2cac54c85346 | a8aa2cac54c85346 |
| mlp/denormal                 | batch  | IDENTICAL x3 | cf4b417a8764f96d | cf4b417a8764f96d | cf4b417a8764f96d |
| mlp/denormal                 | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/denormal                 | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/denormal                 | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/denormal_ftz             | infer  | IDENTICAL x3 | 85ed38b4e205ec3d | 85ed38b4e205ec3d | 85ed38b4e205ec3d |
| mlp/denormal_ftz             | model  | IDENTICAL x3 | a8aa2cac54c85346 | a8aa2cac54c85346 | a8aa2cac54c85346 |
| mlp/denormal_ftz             | batch  | IDENTICAL x3 | cf4b417a8764f96d | cf4b417a8764f96d | cf4b417a8764f96d |
| mlp/denormal_ftz             | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/denormal_ftz             | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/denormal_ftz             | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/dupes                    | infer  | IDENTICAL x3 | 8579effb0c3bce0c | 8579effb0c3bce0c | 8579effb0c3bce0c |
| mlp/dupes                    | model  | IDENTICAL x3 | dc9325976836b5a7 | dc9325976836b5a7 | dc9325976836b5a7 |
| mlp/dupes                    | batch  | IDENTICAL x3 | 9cfded25366f6c85 | 9cfded25366f6c85 | 9cfded25366f6c85 |
| mlp/dupes                    | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/dupes                    | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/dupes                    | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/hashed                   | infer  | IDENTICAL x3 | 2a2a2fa13c1a9d09 | 2a2a2fa13c1a9d09 | 2a2a2fa13c1a9d09 |
| mlp/hashed                   | model  | IDENTICAL x3 | eab3763d7650b574 | eab3763d7650b574 | eab3763d7650b574 |
| mlp/hashed                   | batch  | IDENTICAL x3 | ab9c881c4629df56 | ab9c881c4629df56 | ab9c881c4629df56 |
| mlp/hashed                   | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/hashed                   | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/hashed                   | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/negative                 | infer  | IDENTICAL x3 | ad625a503e52af18 | ad625a503e52af18 | ad625a503e52af18 |
| mlp/negative                 | model  | IDENTICAL x3 | 92b7a4caa22f919b | 92b7a4caa22f919b | 92b7a4caa22f919b |
| mlp/negative                 | batch  | IDENTICAL x3 | 2b1bb49372996bb0 | 2b1bb49372996bb0 | 2b1bb49372996bb0 |
| mlp/negative                 | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/negative                 | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/negative                 | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/odd                      | infer  | IDENTICAL x3 | aabc85120783aee2 | aabc85120783aee2 | aabc85120783aee2 |
| mlp/odd                      | model  | IDENTICAL x3 | c3a804a88824ef31 | c3a804a88824ef31 | c3a804a88824ef31 |
| mlp/odd                      | batch  | IDENTICAL x3 | 0ab5a2d019bf770e | 0ab5a2d019bf770e | 0ab5a2d019bf770e |
| mlp/odd                      | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/odd                      | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/odd                      | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/ties                     | infer  | IDENTICAL x3 | 24de7ab7c4fa8961 | 24de7ab7c4fa8961 | 24de7ab7c4fa8961 |
| mlp/ties                     | model  | IDENTICAL x3 | 59bc3962a0a7dff3 | 59bc3962a0a7dff3 | 59bc3962a0a7dff3 |
| mlp/ties                     | batch  | IDENTICAL x3 | fbee294ec77e1424 | fbee294ec77e1424 | fbee294ec77e1424 |
| mlp/ties                     | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/ties                     | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/ties                     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| mlp/wide                     | infer  | IDENTICAL x3 | e8f14347fb98d76c | e8f14347fb98d76c | e8f14347fb98d76c |
| mlp/wide                     | model  | IDENTICAL x3 | 6511b16cc41d348c | 6511b16cc41d348c | 6511b16cc41d348c |
| mlp/wide                     | batch  | IDENTICAL x3 | 6a43c1569000e284 | 6a43c1569000e284 | 6a43c1569000e284 |
| mlp/wide                     | batchgrad | N/A          | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) | n/a:mean-reduction (SmallMLPTrainer.loss_and_grads is mean cross-entropy over the call's own rows, _mlp_impl.py::_gradient; a row alone or a piece carries a different divisor by definition) |
| mlp/wide                     | batchscale | N/A          | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set | n/a:not-in-the-serving-set |
| mlp/wide                     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/base                     | infer  | IDENTICAL x3 | 2546a13c03838433 | 2546a13c03838433 | 2546a13c03838433 |
| ols/base                     | model  | IDENTICAL x3 | a84289377ea9180f | a84289377ea9180f | a84289377ea9180f |
| ols/base                     | batch  | IDENTICAL x3 | b578bef320871443 | b578bef320871443 | b578bef320871443 |
| ols/base                     | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/base                     | batchscale | IDENTICAL x3 | 455bb26b6511f855 | 455bb26b6511f855 | 455bb26b6511f855 |
| ols/base                     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/denormal                 | infer  | IDENTICAL x3 | 050118359943fcd8 | 050118359943fcd8 | 050118359943fcd8 |
| ols/denormal                 | model  | IDENTICAL x3 | 1c22cb64d07612e4 | 1c22cb64d07612e4 | 1c22cb64d07612e4 |
| ols/denormal                 | batch  | IDENTICAL x3 | f43e33d63aa99b1f | f43e33d63aa99b1f | f43e33d63aa99b1f |
| ols/denormal                 | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/denormal                 | batchscale | IDENTICAL x3 | 97cbab01b1fd1810 | 97cbab01b1fd1810 | 97cbab01b1fd1810 |
| ols/denormal                 | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/denormal_ftz             | infer  | IDENTICAL x3 | 050118359943fcd8 | 050118359943fcd8 | 050118359943fcd8 |
| ols/denormal_ftz             | model  | IDENTICAL x3 | 1c22cb64d07612e4 | 1c22cb64d07612e4 | 1c22cb64d07612e4 |
| ols/denormal_ftz             | batch  | IDENTICAL x3 | f43e33d63aa99b1f | f43e33d63aa99b1f | f43e33d63aa99b1f |
| ols/denormal_ftz             | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/denormal_ftz             | batchscale | IDENTICAL x3 | 97cbab01b1fd1810 | 97cbab01b1fd1810 | 97cbab01b1fd1810 |
| ols/denormal_ftz             | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/dupes                    | infer  | IDENTICAL x3 | 09ac924358918527 | 09ac924358918527 | 09ac924358918527 |
| ols/dupes                    | model  | IDENTICAL x3 | ef68b4364cd0fa2d | ef68b4364cd0fa2d | ef68b4364cd0fa2d |
| ols/dupes                    | batch  | IDENTICAL x3 | a38ddf4744dc462e | a38ddf4744dc462e | a38ddf4744dc462e |
| ols/dupes                    | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/dupes                    | batchscale | IDENTICAL x3 | 8f51bfe9b1b1f10f | 8f51bfe9b1b1f10f | 8f51bfe9b1b1f10f |
| ols/dupes                    | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/hashed                   | infer  | IDENTICAL x3 | 73b6c23acb537f4f | 73b6c23acb537f4f | 73b6c23acb537f4f |
| ols/hashed                   | model  | IDENTICAL x3 | 5de64f00889bfe52 | 5de64f00889bfe52 | 5de64f00889bfe52 |
| ols/hashed                   | batch  | IDENTICAL x3 | a4956d9ac7b79682 | a4956d9ac7b79682 | a4956d9ac7b79682 |
| ols/hashed                   | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/hashed                   | batchscale | IDENTICAL x3 | 7eda83cee39fbb97 | 7eda83cee39fbb97 | 7eda83cee39fbb97 |
| ols/hashed                   | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/negative                 | infer  | IDENTICAL x3 | ddf1f9ebb606db70 | ddf1f9ebb606db70 | ddf1f9ebb606db70 |
| ols/negative                 | model  | IDENTICAL x3 | f534c0184e2b735f | f534c0184e2b735f | f534c0184e2b735f |
| ols/negative                 | batch  | IDENTICAL x3 | 134a538ba901d0d4 | 134a538ba901d0d4 | 134a538ba901d0d4 |
| ols/negative                 | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/negative                 | batchscale | IDENTICAL x3 | aaf35a53e5c73878 | aaf35a53e5c73878 | aaf35a53e5c73878 |
| ols/negative                 | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/odd                      | infer  | IDENTICAL x3 | 60eb6ff64dfbea28 | 60eb6ff64dfbea28 | 60eb6ff64dfbea28 |
| ols/odd                      | model  | IDENTICAL x3 | fcd41cbad6561bbb | fcd41cbad6561bbb | fcd41cbad6561bbb |
| ols/odd                      | batch  | IDENTICAL x3 | 5dbe95f10a137c72 | 5dbe95f10a137c72 | 5dbe95f10a137c72 |
| ols/odd                      | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/odd                      | batchscale | IDENTICAL x3 | afeef69cd4fec5ce | afeef69cd4fec5ce | afeef69cd4fec5ce |
| ols/odd                      | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/ties                     | infer  | IDENTICAL x3 | 55f61f34cae7e5ff | 55f61f34cae7e5ff | 55f61f34cae7e5ff |
| ols/ties                     | model  | IDENTICAL x3 | b25d3a2214bc6196 | b25d3a2214bc6196 | b25d3a2214bc6196 |
| ols/ties                     | batch  | IDENTICAL x3 | 9dbfb3084184e215 | 9dbfb3084184e215 | 9dbfb3084184e215 |
| ols/ties                     | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/ties                     | batchscale | IDENTICAL x3 | 4fb660c9e72ff130 | 4fb660c9e72ff130 | 4fb660c9e72ff130 |
| ols/ties                     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| ols/wide                     | infer  | IDENTICAL x3 | c40c1d99f114c282 | c40c1d99f114c282 | c40c1d99f114c282 |
| ols/wide                     | model  | IDENTICAL x3 | 926f863307451ea0 | 926f863307451ea0 | 926f863307451ea0 |
| ols/wide                     | batch  | IDENTICAL x3 | 7b5124d64616ae30 | 7b5124d64616ae30 | 7b5124d64616ae30 |
| ols/wide                     | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| ols/wide                     | batchscale | IDENTICAL x3 | cbeba2af55c4cd6d | cbeba2af55c4cd6d | cbeba2af55c4cd6d |
| ols/wide                     | ragged | N/A          | n/a:no-sequence-axis | n/a:no-sequence-axis | n/a:no-sequence-axis |
| pca/base                     | infer  | IDENTICAL x3 | 5ec98c317c9314a6 | 5ec98c317c9314a6 | 5ec98c317c9314a6 |
| pca/base                     | model  | IDENTICAL x3 | b41a408ef6ffb8c9 | b41a408ef6ffb8c9 | b41a408ef6ffb8c9 |
| pca/base                     | batch  | IDENTICAL x3 | 65941b218439dea2 | 65941b218439dea2 | 65941b218439dea2 |
| pca/base                     | batchgrad | N/A          | n/a:no-backward  | n/a:no-backward  | n/a:no-backward  |
| pca/base                     | batchscale | IDENTICAL x3 | 2c48ab81b2b0946e | 2c48ab81b2b0946e | 2c48ab81b2b0946e |
